code,name,new_price,pre_close,change_rate,high,low,volume,amount,turnover,industry,area,macd_golden,kdj_golden,break_ma5,break_ma10,break_ma20,upper_volume,down_volume,upside_volume,reversing_hammer,win_3d,win_5d,win_10d,change_3d,change_5d,change_10d,technical_score,signals,trend
601086,国芳集团,9.26,9.53,-2.83,9.42,9.21,30659,28475981,0.46,零售,甘肃省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.63,-4.04,-7.03,0,[],弱势
601088,中国神华,43.57,42.26,3.1,43.82,42.46,175614,759354458,0.11,煤炭,北京,0,0,1,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.3,5.11,4.56,45,['均线突破(突破5日线/突破10日线)'],强势
601089,福元医药,24.3,24.7,-1.62,24.58,24.15,7563,18411749,0.16,化学制药,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.26,-4.18,-8.65,0,[],弱势
601099,太平洋,4.14,4.18,-0.96,4.15,4.12,292895,121103659,0.43,非银行金融,云南省,0,0,1,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.19,0.49,-0.96,25,['均线突破(突破5日线/突破10日线)'],弱势
601100,恒立液压,113.23,112.83,0.35,114.47,110.8,18151,205296769,0.14,通用设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.68,-4.48,-5.36,0,[],弱势
601101,昊华能源,8.44,8.17,3.3,8.5,8.27,104248,87420426,0.72,煤炭,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',5.24,8.76,9.04,20,[],强势
601106,中国一重,5.31,5.15,3.11,5.32,5.09,408023,212529287,0.59,专用设备,黑龙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.31,7.49,4.73,20,[],强势
601107,四川成渝,6.34,6.3,0.63,6.4,6.22,32875,20692454,0.15,公路铁路,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.63,-0.31,-3.65,10,[],温和
601108,财通证券,8.63,8.69,-0.69,8.65,8.55,111993,96247899,0.24,非银行金融,浙江省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.48,-0.35,-2.71,10,['均线突破(突破5日线)'],弱势
601112,振石股份,20.72,20.93,-1.0,20.88,20.58,34846,72005796,1.97,合成纤维及树脂,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.81,5.5,7.41,0,[],弱势
601113,华鼎股份,4.87,4.91,-0.81,4.9,4.76,78566,37950130,0.71,合成纤维及树脂,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.22,7.27,4.28,0,[],弱势
601116,三江购物,15.51,15.83,-2.02,15.72,15.39,43883,68215221,0.8,零售,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.08,-3.54,-16.7,0,[],弱势
601117,中国化学,9.26,9.34,-0.86,9.49,9.16,607182,564306165,1.0,建筑施工,北京,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',4.75,11.43,10.77,35,['放量上涨'],强势
601118,海南橡胶,7.68,7.68,0.0,7.81,7.51,277634,212077870,0.65,农业,海南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.92,8.32,11.95,0,[],弱势
601126,四方股份,47.2,44.79,5.38,47.67,43.8,97026,449607709,1.18,输变电设备,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',11.8,14.01,32.51,30,[],极强
601127,赛力斯,105.46,107.32,-1.73,106.6,104.18,51875,545332308,0.34,汽车,重庆,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.37,-3.44,-3.32,0,[],弱势
601128,常熟银行,7.22,7.19,0.42,7.24,7.14,84198,60524343,0.25,银行,江苏省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.4,0.84,-1.63,20,['均线突破(突破5日线)'],温和
601133,柏诚股份,18.0,18.77,-4.1,18.63,17.9,72871,132490834,4.88,建筑施工,江苏省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.24,6.13,4.05,35,['MACD金叉'],温和
601136,首创证券,18.16,18.3,-0.77,18.2,18.0,26422,47806028,0.1,非银行金融,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.5,1.51,0.83,10,[],温和
601138,工业富联,54.74,55.7,-1.72,55.19,53.84,368961,2009474808,0.19,通信设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.62,-0.02,0.63,0,[],弱势
601139,深圳燃气,7.03,6.96,1.01,7.09,6.97,97919,68807794,0.34,燃气,广东省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.18,4.46,3.38,35,['MACD金叉'],温和
601155,新城控股,17.0,16.67,1.98,17.07,16.37,52720,88719154,0.23,房地产开发,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.85,1.37,-1.28,0,[],弱势
601156,东航物流,18.62,19.03,-2.15,18.82,18.5,27107,50506875,0.29,航空机场,上海,0,0,1,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.43,-0.21,0.87,45,['均线突破(突破5日线/突破10日线/突破20日线)'],弱势
601158,重庆水务,4.61,4.6,0.22,4.62,4.57,42218,19390457,0.09,水务,重庆,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.1,2.44,1.77,10,[],温和
601162,天风证券,4.08,4.1,-0.49,4.08,4.04,332981,135038476,0.39,非银行金融,湖北省,1,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.73,0.0,-1.45,35,"['MACD金叉', '均线突破(突破5日线)']",弱势
601163,三角轮胎,15.6,15.53,0.45,15.65,15.36,18423,28537173,0.23,橡胶制品,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.17,2.9,0.97,10,[],温和
601166,兴业银行,18.32,18.31,0.05,18.37,18.21,145677,266372078,0.07,银行,福建省,0,0,0,0,0,0,1,0,0,b'\x00',b'\x00',b'\x00',0.11,-0.92,-2.81,10,[],温和
601169,北京银行,5.42,5.39,0.56,5.43,5.36,363327,195893340,0.17,银行,北京,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.12,0.18,0.37,20,['均线突破(突破5日线)'],温和
601177,杭齿前进,16.85,17.0,-0.88,16.97,16.73,15059,25330554,0.38,通用设备,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.77,-2.03,1.14,0,[],弱势
601179,中国西电,16.52,16.08,2.74,16.78,15.8,1149748,1886180876,2.24,输变电设备,陕西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',4.62,13.85,12.53,20,[],强势
601186,中国铁建,7.31,7.36,-0.68,7.33,7.28,226779,165614862,0.2,基础建设,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.27,1.95,1.11,10,[],温和
601187,厦门银行,7.37,7.23,1.94,7.38,7.1,80400,58342316,0.31,银行,福建省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.36,0.14,-5.39,10,[],温和
601188,龙江交通,3.66,3.66,0.0,3.68,3.63,66788,24372031,0.51,公路铁路,黑龙江省,0,0,0,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',0.83,2.81,0.83,45,['均线突破(突破10日线/突破20日线)'],温和
601198,东兴证券,13.98,13.96,0.14,13.98,13.83,56531,78454643,0.17,非银行金融,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.55,-1.27,-1.27,0,[],弱势
601199,江南水务,6.16,6.18,-0.32,6.18,6.1,28346,17409608,0.3,水务,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.48,4.76,4.58,10,[],温和
601200,上海环境,8.68,8.72,-0.46,8.71,8.59,38913,33644054,0.29,环保,上海,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.76,4.83,2.6,35,['MACD金叉'],温和
601208,东材科技,35.56,34.95,1.75,35.65,33.66,277338,967538590,2.75,化学新材料,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',12.04,28.19,39.56,30,[],极强
601211,国泰海通,18.75,18.93,-0.95,18.86,18.7,159900,300099972,0.12,非银行金融,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.2,-4.39,-6.11,0,[],弱势
601212,白银有色,11.01,10.7,2.9,11.55,10.81,1540055,1727891417,2.08,基本金属,甘肃省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.71,16.26,14.69,10,[],温和
601216,君正集团,6.02,6.01,0.17,6.21,5.98,447366,271383212,0.53,化学原料,内蒙古自治区,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.5,5.8,5.61,10,[],温和
601218,吉鑫科技,5.8,5.78,0.35,5.8,5.68,103665,59606210,1.07,电源设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.57,8.01,7.01,20,[],强势
601222,林洋能源,6.27,6.26,0.16,6.31,6.17,106165,66297957,0.52,输变电设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.62,1.79,7.0,10,[],温和
601225,陕西煤业,24.44,23.7,3.12,24.49,23.87,251218,609805704,0.26,煤炭,陕西省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',5.03,7.33,10.69,30,['均线突破(突破5日线)'],强势
601231,环旭电子,47.68,47.63,0.1,47.99,45.5,184753,867695210,0.77,电子设备制造,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',6.1,17.73,30.63,30,[],极强
601233,桐昆股份,24.2,24.29,-0.37,24.7,23.7,109458,265590435,0.46,合成纤维及树脂,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.17,4.4,12.82,0,[],弱势
601236,红塔证券,8.12,8.16,-0.49,8.14,8.08,36688,29719856,0.08,非银行金融,云南省,0,1,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.73,0.74,-0.85,35,"['KDJ金叉', '均线突破(突破10日线)']",弱势
601238,广汽集团,8.0,8.05,-0.62,8.02,7.92,76629,61053612,0.1,汽车,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.11,2.3,0.88,0,[],弱势
601279,英利汽车,4.41,4.48,-1.56,4.43,4.38,31769,13979574,0.2,汽车,吉林省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.71,-2.65,-3.92,0,[],弱势
601288,农业银行,6.4,6.4,0.0,6.42,6.33,787686,502446880,0.02,银行,北京,0,0,0,0,0,0,1,0,0,b'\x00',b'\x00',b'\x00',-1.69,-1.69,-4.05,0,[],弱势
601298,青岛港,9.24,9.31,-0.75,9.44,9.21,47127,43832867,0.09,港口航运,山东省,0,1,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.33,1.99,-2.74,45,"['KDJ金叉', '均线突破(突破10日线)']",温和
601311,骆驼股份,9.71,9.8,-0.92,9.75,9.63,40101,38834091,0.34,电源设备,湖北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.1,2.21,2.0,0,[],弱势
601318,中国平安,62.41,63.09,-1.08,63.11,61.76,240808,1501817735,0.23,非银行金融,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.06,-4.41,-6.71,0,[],弱势
601319,中国人保,8.5,8.57,-0.82,8.6,8.44,256491,218305662,0.07,非银行金融,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.19,-4.28,-5.66,0,[],弱势
601326,秦港股份,3.6,3.59,0.28,3.62,3.55,86350,30920494,0.18,港口航运,河北省,1,0,0,0,1,0,0,0,0,b'\x00',b'\x00',b'\x00',2.56,6.82,1.98,55,"['MACD金叉', '均线突破(突破20日线)']",温和
601328,交通银行,6.56,6.55,0.15,6.57,6.51,272437,178184694,0.1,银行,上海,0,0,0,0,0,0,1,0,0,b'\x00',b'\x00',b'\x00',-0.91,-1.35,-2.24,0,[],弱势
601330,绿色动力,7.39,7.44,-0.67,7.42,7.3,33501,24643498,0.34,环保,广东省,1,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',3.07,5.72,3.21,60,"['MACD金叉', '放量上涨']",强势
601333,广深铁路,3.11,3.1,0.32,3.12,3.07,191554,59186908,0.34,公路铁路,广东省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.32,1.63,0.0,10,['均线突破(突破5日线)'],弱势
601360,三六零,12.1,12.4,-2.42,12.24,12.0,417627,505983003,0.6,计算机软件,天津,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.89,-6.2,3.07,0,[],弱势
601366,利群股份,4.67,4.78,-2.3,4.71,4.66,46333,21709141,0.5,零售,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.5,-3.71,-6.6,0,[],弱势
601368,绿城水务,5.39,5.43,-0.74,5.42,5.35,19150,10314037,0.22,水务,广西壮族自治区,1,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',1.7,4.86,2.47,50,"['MACD金叉', '放量上涨']",温和
601369,陕鼓动力,11.93,11.98,-0.42,12.2,11.78,100965,120823914,0.59,通用设备,陕西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',6.14,11.6,11.18,20,[],强势
601377,兴业证券,6.68,6.75,-1.04,6.7,6.66,183704,122628293,0.21,非银行金融,福建省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.05,-2.48,-3.19,0,[],弱势
601390,中国中铁,6.2,6.3,-1.59,6.29,6.16,1290170,802755970,0.63,基础建设,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.16,12.73,12.52,10,[],温和
601398,工商银行,6.91,6.92,-0.14,6.94,6.85,745252,513750113,0.03,银行,北京,0,0,0,0,0,0,1,0,0,b'\x00',b'\x00',b'\x00',-1.99,-2.81,-4.82,0,[],弱势
601399,国机重装,5.34,5.27,1.33,5.34,5.16,291202,153105032,0.4,专用设备,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.3,7.44,4.3,10,[],温和
601456,国联民生,9.76,9.85,-0.91,9.79,9.73,71051,69348750,0.16,非银行金融,江苏省,0,0,0,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.71,0.21,0.0,35,['均线突破(突破10日线/突破20日线)'],弱势
601500,通用股份,4.61,4.64,-0.65,4.61,4.53,54786,25064988,0.35,橡胶制品,江苏省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.43,2.22,-0.86,15,['均线突破(突破10日线)'],弱势
601512,中新集团,9.61,9.6,0.1,9.62,9.5,9917,9491859,0.07,房地产开发,江苏省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.93,1.05,-0.31,10,['均线突破(突破5日线)'],弱势
601515,衢州东峰,4.67,4.75,-1.68,4.71,4.61,119518,55685537,0.62,造纸印刷,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.89,-2.1,12.53,0,[],弱势
601519,大智慧,11.97,12.27,-2.44,12.07,11.83,110000,131475684,0.55,互联网金融,上海,0,1,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.78,-1.97,-4.24,30,"['KDJ金叉', '均线突破(突破5日线)']",弱势
601528,瑞丰银行,5.46,5.46,0.0,5.47,5.41,49267,26771580,0.28,银行,浙江省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.37,-0.18,-1.8,20,['均线突破(突破5日线)'],温和
601566,九牧王,11.34,11.58,-2.07,11.4,11.22,35644,40343366,0.62,服装家纺,福建省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.08,-1.39,-9.06,0,[],弱势
